Obs,Shark_ID,lon,lat,Month,Day,Year,Season
477,68488,-79.02319238,28.46766045,4,7,2011,Cold
478,68488,-79.07122683,27.99511796,4,8,2011,Cold
479,68488,-79.16914439,27.94213613,4,9,2011,Cold
480,68488,-79.32323576,28.34547709,4,10,2011,Cold
481,68488,-79.99185047,28.95871305,4,11,2011,Cold
482,68488,-80.57011501,29.61447217,4,12,2011,Cold
483,68488,-80.5959595,30.12104538,4,13,2011,Cold
484,68488,-80.50567205,30.40451399,4,14,2011,Cold
485,68488,-81.05455083,30.41871551,4,15,2011,Cold
486,68488,-81.05635944,30.15831627,4,16,2011,Cold
487,68488,-80.66623999,29.8064367,4,17,2011,Cold
488,68488,-80.29650233,29.44795798,4,18,2011,Cold
489,68488,-80.31703712,29.13119593,4,19,2011,Cold
490,68488,-80.21727313,28.88926398,4,20,2011,Cold
491,68488,-80.28207468,28.90584046,4,21,2011,Cold
492,68488,-80.18313557,29.14956446,4,22,2011,Cold
493,68488,-80.324724,29.4785922,4,23,2011,Cold
494,68488,-80.56510826,29.89715167,4,24,2011,Cold
495,68488,-80.39072766,30.42584745,4,25,2011,Cold
496,68488,-80.32465968,30.89378235,4,26,2011,Cold
497,68488,-79.96114523,31.09503478,4,27,2011,Cold
498,68488,-80.12418656,31.0555658,4,28,2011,Cold
499,68488,-80.23821535,30.77044901,4,29,2011,Cold
500,68488,-80.33204337,30.29042665,4,30,2011,Cold
501,68488,-80.5861581,29.81752812,5,1,2011,Warm
502,68488,-80.67380875,29.48927522,5,2,2011,Warm
503,68488,-80.80520953,29.27680417,5,3,2011,Warm
504,68488,-80.10135368,29.05293092,5,4,2011,Warm
505,68488,-80.2645967,28.78233266,5,5,2011,Warm
506,68488,-80.21589357,28.374749,5,6,2011,Warm
507,68488,-79.95086199,28.05305841,5,7,2011,Warm
508,68488,-80.05124569,28.02336567,5,8,2011,Warm
509,68488,-80.08670377,28.01222697,5,9,2011,Warm
510,68488,-80.06887161,27.93813256,5,10,2011,Warm
511,68488,-80.06241799,27.83915116,5,11,2011,Warm
512,68488,-80.06380459,27.73845654,5,12,2011,Warm
513,68488,-80.06879296,27.65679059,5,13,2011,Warm
514,68488,-80.04747396,27.6270044,5,14,2011,Warm
515,68488,-79.99249801,27.73888563,5,15,2011,Warm
516,68488,-79.96913484,28.01747625,5,16,2011,Warm
517,68488,-80.01476345,28.45244576,5,17,2011,Warm
518,68488,-79.959368,28.84741077,5,18,2011,Warm
519,68488,-80.04167676,29.1428738,5,19,2011,Warm
520,68488,-80.70505724,29.34302788,5,20,2011,Warm
521,68488,-80.20786947,29.43288368,5,21,2011,Warm
522,68488,-79.49902647,29.57018212,5,22,2011,Warm
523,68488,-79.62603705,29.72250562,5,23,2011,Warm
524,68488,-79.64860061,29.8031161,5,24,2011,Warm
525,68488,-79.04991167,29.75501138,5,25,2011,Warm
526,68488,-78.64247219,29.58229279,5,26,2011,Warm
527,68488,-78.16917277,29.44001896,5,27,2011,Warm
528,68488,-78.83565911,29.44603178,5,28,2011,Warm
529,68488,-78.32760795,29.50966228,5,29,2011,Warm
530,68488,-78.11667134,29.61259057,5,30,2011,Warm
531,68488,-78.07847447,29.73033955,5,31,2011,Warm
532,68488,-78.08448494,29.81661784,6,1,2011,Warm
533,68488,-78.11579713,29.83206938,6,2,2011,Warm
534,68488,-78.09136662,29.75458537,6,3,2011,Warm
535,68488,-78.01255911,29.59680345,6,4,2011,Warm
536,68488,-77.46786985,29.38695062,6,5,2011,Warm
537,68488,-77.09535257,29.13105149,6,6,2011,Warm
538,68488,-76.60553271,28.72281465,6,7,2011,Warm
539,68488,-75.96139003,28.12934728,6,8,2011,Warm
540,68488,-75.38514605,27.51054948,6,9,2011,Warm
541,68488,-76.55783025,27.07509402,6,10,2011,Warm
542,68488,-77.26813194,26.83131452,6,11,2011,Warm
543,68488,-77.90757404,26.82876472,6,12,2011,Warm
544,68488,-78.07704262,27.0622995,6,13,2011,Warm
545,68488,-78.11251722,27.37256411,6,14,2011,Warm
546,68488,-78.12774182,27.73904971,6,15,2011,Warm
547,68488,-78.36281861,28.07638741,6,16,2011,Warm
548,68488,-78.61223088,28.29439416,6,17,2011,Warm
549,68488,-78.61047994,28.41706934,6,18,2011,Warm
550,68488,-78.17588641,28.40117147,6,19,2011,Warm
551,68488,-77.66710051,28.26830798,6,20,2011,Warm
552,68488,-76.66401406,27.95757336,6,21,2011,Warm
553,68488,-75.94164728,27.64379652,6,22,2011,Warm
554,68488,-75.9390667,27.42441153,6,23,2011,Warm
555,68488,-76.07229379,27.42335079,6,24,2011,Warm
556,68488,-75.50084389,27.59467667,6,25,2011,Warm
557,68488,-74.00060444,27.86497625,6,26,2011,Warm
558,68488,-72.97405767,28.20249662,6,27,2011,Warm
559,68488,-72.32859477,28.59001167,6,28,2011,Warm
560,68488,-71.98644457,28.99478216,6,29,2011,Warm
561,68488,-71.4722191,29.37397071,6,30,2011,Warm
562,68488,-70.92822766,29.67832714,7,1,2011,Warm
563,68488,-70.78535503,29.87534457,7,2,2011,Warm
564,68488,-70.72476499,29.9849813,7,3,2011,Warm
565,68488,-69.76813579,30.08923201,7,4,2011,Warm
566,68488,-68.95063149,30.2693618,7,5,2011,Warm
567,68488,-68.66503653,30.53762165,7,6,2011,Warm
568,68488,-68.6481145,30.82079873,7,7,2011,Warm
569,68488,-68.30907361,31.09586277,7,8,2011,Warm
570,68488,-68.0604969,31.35651189,7,9,2011,Warm
571,68488,-67.21618208,31.54837432,7,10,2011,Warm
572,68488,-67.09719202,31.62988898,7,11,2011,Warm
573,68488,-66.5359687,31.69219446,7,12,2011,Warm
574,68488,-65.73126801,31.73989951,7,13,2011,Warm
575,68488,-65.78158271,31.78979899,7,14,2011,Warm
576,68488,-65.77225381,31.86473081,7,15,2011,Warm
577,68488,-65.34180898,32.00528356,7,16,2011,Warm
578,68488,-64.89454231,32.2890094,7,17,2011,Warm
579,68488,-63.82971899,32.73525321,7,18,2011,Warm
580,68488,-63.11925935,33.38259675,7,19,2011,Warm
581,68488,-63.77833824,34.09972386,7,20,2011,Warm
582,68488,-65.09812027,34.78283952,7,21,2011,Warm
583,68488,-66.27448209,35.32512415,7,22,2011,Warm
584,68488,-66.63247312,35.65227427,7,23,2011,Warm
585,68488,-66.4302185,35.76007485,7,24,2011,Warm
586,68488,-66.00595442,35.7404555,7,25,2011,Warm
587,68488,-65.71391081,35.82036551,7,26,2011,Warm
588,68488,-65.56173721,36.12151927,7,27,2011,Warm
589,68488,-65.82984593,36.67603216,7,28,2011,Warm
590,68488,-65.83487453,37.2950717,7,29,2011,Warm
591,68488,-65.91773324,37.84911254,7,30,2011,Warm
592,68488,-65.80451759,38.26112346,7,31,2011,Warm
593,68488,-65.90581702,38.56909324,8,1,2011,Warm
594,68488,-65.9239187,38.78363616,8,2,2011,Warm
595,68488,-64.15009775,38.99853272,8,3,2011,Warm
596,68488,-62.9417252,39.42805633,8,4,2011,Warm
597,68488,-62.03615504,40.12653363,8,5,2011,Warm
598,68488,-61.13232744,40.04288876,8,6,2011,Warm
599,68488,-60.6377175,39.59839058,8,7,2011,Warm
600,68488,-59.74727784,39.09000432,8,8,2011,Warm
601,68488,-58.68665713,38.68490864,8,9,2011,Warm
602,68488,-57.86090622,38.38793511,8,10,2011,Warm
603,68488,-56.83110315,38.12675639,8,11,2011,Warm
604,68488,-55.07330938,37.83989798,8,12,2011,Warm
605,68488,-52.92308487,37.54608574,8,13,2011,Warm
606,68488,-50.84312633,37.27308855,8,14,2011,Warm
607,68488,-49.18089361,37.05392546,8,15,2011,Warm
608,68488,-47.83348115,36.87625516,8,16,2011,Warm
609,68488,-46.76523827,36.73636361,8,17,2011,Warm
610,68488,-45.94051426,36.63044464,8,18,2011,Warm
611,68488,-45.32365843,36.55461948,8,19,2011,Warm
612,68488,-44.87902008,36.50495401,8,20,2011,Warm
613,68488,-44.57094851,36.47747371,8,21,2011,Warm
614,68488,-44.36379303,36.46817645,8,22,2011,Warm
615,68488,-44.20099663,36.46898595,8,23,2011,Warm
616,68488,-44.09528902,36.4843074,8,24,2011,Warm
617,68488,-44.02887365,36.50961028,8,25,2011,Warm
618,68488,-43.99595925,36.54341387,8,26,2011,Warm
619,68488,-43.99075453,36.58423683,8,27,2011,Warm
620,68488,-44.0074682,36.63059873,8,28,2011,Warm
621,68488,-44.04030899,36.68102121,8,29,2011,Warm
622,68488,-44.0834856,36.73402898,8,30,2011,Warm
623,68488,-44.13022843,36.7879027,8,31,2011,Warm
624,68488,-79.14021254,29.64722614,9,28,2011,Warm
625,68488,-79.16586419,29.64033191,9,29,2011,Warm
626,68488,-79.18412218,29.63741977,9,30,2011,Warm
627,68488,-79.16829317,29.64699638,10,1,2011,Warm
628,68488,-79.0850324,29.6828347,10,2,2011,Warm
629,68488,-79.04017552,29.72287824,10,3,2011,Warm
630,68488,-79.06912644,29.76035528,10,4,2011,Warm
631,68488,-79.19437498,29.78299551,10,5,2011,Warm
632,68488,-79.4639589,29.76712456,10,6,2011,Warm
633,68488,-80.00472067,29.66647942,10,7,2011,Warm
634,68488,-80.39270562,29.56597771,10,8,2011,Warm
635,68488,-80.42085432,29.46899686,10,9,2011,Warm
636,68488,-80.24643253,29.39471163,10,10,2011,Warm
637,68488,-79.97378913,29.32167209,10,11,2011,Warm
638,68488,-79.65900645,29.24260838,10,12,2011,Warm
639,68488,-79.30225987,29.16082707,10,13,2011,Warm
640,68488,-79.08627893,29.03646266,10,14,2011,Warm
641,68488,-79.20194797,28.8227262,10,15,2011,Warm
642,68488,-79.43275604,28.5613962,10,16,2011,Warm
643,68488,-79.47300135,28.30940379,10,17,2011,Warm
644,68488,-79.37724945,28.05472531,10,18,2011,Warm
645,68488,-79.1985004,27.78530281,10,19,2011,Warm
646,68488,-79.00333602,27.49479885,10,20,2011,Warm
647,68488,-78.81264447,27.1731476,10,21,2011,Warm
648,68488,-78.61839712,26.83332065,10,22,2011,Warm
649,68488,-78.41717972,26.50269626,10,23,2011,Warm
650,68488,-78.2120252,26.19424607,10,24,2011,Warm
651,68488,-78.04503789,25.92710637,10,25,2011,Warm
652,68488,-77.90462854,25.68408211,10,26,2011,Warm
653,68488,-77.78458311,25.45953835,10,27,2011,Warm
654,68488,-77.67868756,25.24778342,10,28,2011,Warm
655,68488,-77.58072786,25.04307761,10,29,2011,Warm
656,68488,-77.48324524,24.83847272,10,30,2011,Warm
657,68494,-76.12088053,28.86512786,4,28,2011,Cold
658,68494,-76.68252879,28.43353864,4,29,2011,Cold
659,68494,-76.22410004,28.85066588,4,30,2011,Cold
660,68494,-75.4158963,29.64609255,5,1,2011,Warm
661,68494,-74.82325177,30.17469367,5,2,2011,Warm
662,68494,-74.92084987,30.04146403,5,3,2011,Warm
663,68494,-75.11391165,30.52417163,5,4,2011,Warm
664,68494,-75.38056879,30.45198146,5,5,2011,Warm
665,68494,-75.37312811,30.54461336,5,6,2011,Warm
666,68494,-74.66452624,31.31226358,5,7,2011,Warm
667,68494,-73.14932405,32.87835244,5,8,2011,Warm
668,68494,-72.19166651,33.95356708,5,9,2011,Warm
669,68494,-72.37402571,34.49175627,5,10,2011,Warm
670,68494,-73.49033936,35.01697437,5,11,2011,Warm
671,68494,-73.89749912,35.2164126,5,12,2011,Warm
672,68494,-73.90546964,35.31374672,5,13,2011,Warm
673,68494,-73.70383099,36.12686515,5,14,2011,Warm
674,68494,-72.88012646,36.53385708,5,15,2011,Warm
675,68494,-72.25056846,36.3954616,5,16,2011,Warm
676,68494,-71.51300676,35.86017716,5,17,2011,Warm
677,68494,-70.90303636,35.44349726,5,18,2011,Warm
678,68494,-70.27698269,35.00614038,5,19,2011,Warm
679,68494,-69.86932768,34.70347215,5,20,2011,Warm
680,68494,-68.11031593,34.70411551,5,21,2011,Warm
681,68494,-65.57629533,34.82353176,5,22,2011,Warm
682,68494,-64.32014638,35.34074712,5,23,2011,Warm
683,68494,-63.9518748,35.60886096,5,24,2011,Warm
684,68494,-63.64430631,35.66570429,5,25,2011,Warm
685,68494,-63.47284475,35.89541179,5,26,2011,Warm
686,68494,-63.01934762,36.56743506,5,27,2011,Warm
687,68494,-62.67527425,36.99861184,5,28,2011,Warm
688,68494,-62.7653721,37.31359544,5,29,2011,Warm
689,68494,-62.20690844,37.95423442,5,30,2011,Warm
690,68494,-62.52646103,38.13428099,5,31,2011,Warm
691,68494,-62.83601186,38.43550412,6,1,2011,Warm
692,68494,-62.34713303,38.16151751,6,2,2011,Warm
693,68494,-62.18810374,37.68346803,6,3,2011,Warm
694,68494,-61.83320442,37.75136273,6,4,2011,Warm
695,68494,-61.61025518,37.44523277,6,5,2011,Warm
696,68494,-61.68035313,37.22291004,6,6,2011,Warm
697,68494,-61.83919795,37.05229067,6,7,2011,Warm
698,68494,-61.92417653,36.8967128,6,8,2011,Warm
699,68494,-61.78943276,36.87854426,6,9,2011,Warm
700,68494,-61.32480019,36.61239772,6,10,2011,Warm
701,68494,-61.53168628,36.09125141,6,11,2011,Warm
702,68494,-62.04285359,35.53701742,6,12,2011,Warm
703,68494,-61.51758449,35.62545214,6,13,2011,Warm
704,68494,-61.58429587,35.48634544,6,14,2011,Warm
705,68494,-61.56391876,35.21865608,6,15,2011,Warm
706,68494,-60.57378289,35.73482828,6,16,2011,Warm
707,68494,-59.87932755,35.89977234,6,17,2011,Warm
708,68494,-59.4834087,35.17938877,6,18,2011,Warm
709,68494,-58.28275311,34.64380619,6,19,2011,Warm
710,68494,-57.8219074,34.76994159,6,20,2011,Warm
711,68494,-56.98453317,34.81638925,6,21,2011,Warm
712,68494,-56.90752764,35.22536523,6,22,2011,Warm
713,68494,-56.66097591,35.54471503,6,23,2011,Warm
714,68494,-56.52476908,35.38199172,6,24,2011,Warm
715,68494,-55.58341276,35.09821607,6,25,2011,Warm
716,68494,-55.59518025,34.76899727,6,26,2011,Warm
717,68494,-56.67446608,34.94594048,6,27,2011,Warm
718,68494,-57.00351316,35.05349251,6,28,2011,Warm
719,68494,-58.884189,35.7482291,6,29,2011,Warm
720,68494,-60.26697968,36.47540205,6,30,2011,Warm
721,68494,-60.27979526,37.10426306,7,1,2011,Warm
722,68494,-60.0173924,37.79045093,7,2,2011,Warm
723,68494,-59.80979617,38.50067111,7,3,2011,Warm
724,68494,-59.38643021,39.15016461,7,4,2011,Warm
725,68494,-58.30305949,39.64013095,7,5,2011,Warm
726,68494,-56.85395239,39.58992413,7,6,2011,Warm
727,68494,-56.45723808,38.98121721,7,7,2011,Warm
728,68494,-56.51791009,38.33095519,7,8,2011,Warm
729,68494,-56.06698313,38.32161976,7,9,2011,Warm
730,68494,-55.43111509,38.19724293,7,10,2011,Warm
731,68494,-55.09204765,37.97995226,7,11,2011,Warm
732,68494,-53.23123898,37.96818935,7,12,2011,Warm
733,68494,-52.39313186,38.06419174,7,13,2011,Warm
734,68494,-51.59378645,38.26066088,7,14,2011,Warm
735,68494,-51.45235222,38.38505757,7,15,2011,Warm
736,68494,-51.18245151,38.25321077,7,16,2011,Warm
737,68494,-51.09701274,38.09983165,7,17,2011,Warm
738,68494,-51.33714153,38.15343094,7,18,2011,Warm
739,68494,-51.55123365,37.72759323,7,19,2011,Warm
740,68494,-51.88979658,37.7274714,7,20,2011,Warm
741,68494,-52.15122449,37.86413682,7,21,2011,Warm
742,68494,-51.98393182,37.98113852,7,22,2011,Warm
743,68494,-51.53096444,37.97939913,7,23,2011,Warm
744,68494,-51.3428894,37.98383167,7,24,2011,Warm
745,68494,-51.33985204,37.89812567,7,25,2011,Warm
746,68494,-50.79560011,37.87524975,7,26,2011,Warm
747,68494,-50.05689549,37.97949787,7,27,2011,Warm
748,68494,-49.10030199,37.906894,7,28,2011,Warm
749,68494,-48.75820262,37.93087963,7,29,2011,Warm
750,68494,-48.26708038,38.31232414,7,30,2011,Warm
751,68494,-47.52873905,38.69895668,7,31,2011,Warm
752,68494,-46.07594589,39.17436827,8,1,2011,Warm
753,68494,-46.50623815,39.22706711,8,2,2011,Warm
754,68494,-46.348708,39.01384387,8,3,2011,Warm
755,68494,-46.50524802,38.35803931,8,4,2011,Warm
756,68494,-46.46968608,37.94558923,8,5,2011,Warm
757,68494,-46.31888654,37.54742957,8,6,2011,Warm
758,68494,-46.50073978,37.29989566,8,7,2011,Warm
759,68494,-47.2688869,37.29667882,8,8,2011,Warm
760,68494,-47.96967681,37.16689355,8,9,2011,Warm
761,68494,-48.32466193,36.96840353,8,10,2011,Warm
762,68494,-48.46070855,36.93690641,8,11,2011,Warm
763,68494,-49.50712433,37.09165914,8,12,2011,Warm
764,68494,-50.78144148,37.21600334,8,13,2011,Warm
765,68494,-50.83852301,37.10745436,8,14,2011,Warm
766,68494,-50.91844043,36.85824577,8,15,2011,Warm
767,68494,-51.42018907,36.32533882,8,16,2011,Warm
768,68494,-51.71693456,36.28235976,8,17,2011,Warm
769,68494,-52.613131,36.19563302,8,18,2011,Warm
770,68494,-53.46101953,36.06928089,8,19,2011,Warm
771,68494,-54.52206322,35.81989841,8,20,2011,Warm
772,68494,-55.63105903,35.59122144,8,21,2011,Warm
773,68494,-56.33208732,35.32835198,8,22,2011,Warm
774,68494,-57.2211458,35.17306108,8,23,2011,Warm
775,68494,-58.15798475,35.50862107,8,24,2011,Warm
776,68494,-58.60248312,35.66965211,8,25,2011,Warm
777,68494,-59.58125814,36.76036975,8,26,2011,Warm
778,68494,-60.6500966,36.80653439,8,27,2011,Warm
779,68494,-60.49209057,37.10068627,8,28,2011,Warm
780,68495,-79.1838967,27.05922717,2,21,2011,Cold
781,68495,-79.19203864,27.18173842,2,22,2011,Cold
782,68495,-79.1726266,27.28179504,2,23,2011,Cold
783,68495,-79.10459903,27.30359517,2,24,2011,Cold
784,68495,-79.06518243,27.26467324,2,25,2011,Cold
785,68495,-79.13133387,27.18203514,2,26,2011,Cold
786,68495,-79.34621949,27.08158755,2,27,2011,Cold
787,68495,-79.57287983,26.99112467,2,28,2011,Cold
788,68495,-79.37586739,26.96517983,3,1,2011,Cold
789,68495,-79.10388232,26.98820571,3,2,2011,Cold
790,68495,-79.19215857,27.02794329,3,3,2011,Cold
791,68495,-79.32600435,27.07688468,3,4,2011,Cold
792,68495,-79.35195478,27.12793081,3,5,2011,Cold
793,68495,-79.16872103,27.17442119,3,6,2011,Cold
794,68495,-79.16779663,27.17731078,3,7,2011,Cold
795,68495,-79.17921518,27.17721376,3,8,2011,Cold
796,68495,-79.18592974,27.18177103,3,9,2011,Cold
797,68495,-79.05182034,27.1977062,3,10,2011,Cold
798,68495,-79.18810608,27.18082594,3,11,2011,Cold
799,68495,-79.40576189,27.143122,3,12,2011,Cold
800,68495,-79.33311312,27.11717847,3,13,2011,Cold
801,68495,-79.17896003,27.10121086,3,14,2011,Cold
802,68495,-79.07925213,27.09624831,3,15,2011,Cold
803,68495,-79.19390989,27.100284,3,16,2011,Cold
804,68495,-78.96006607,27.15968171,3,17,2011,Cold
805,68495,-78.83642758,27.21460802,3,18,2011,Cold
806,68495,-79.00841056,27.22744524,3,19,2011,Cold
807,68495,-79.10198587,27.22374707,3,20,2011,Cold
808,68495,-79.19435239,27.19904628,3,21,2011,Cold
809,68495,-79.23062557,27.16683126,3,22,2011,Cold
810,68495,-79.19603653,27.06848762,3,23,2011,Cold
811,68495,-79.147369,27.11165,3,24,2011,Cold
812,68495,-79.15754259,27.20692959,3,25,2011,Cold
813,68495,-79.18172171,27.26413774,3,26,2011,Cold
814,68495,-79.15651376,27.30468801,3,27,2011,Cold
815,68495,-79.1237846,27.328116,3,28,2011,Cold
816,68495,-79.0820437,27.33098091,3,29,2011,Cold
817,68495,-79.15621118,27.30073614,3,30,2011,Cold
818,68495,-79.0764952,27.27755153,3,31,2011,Cold
819,68495,-79.18111827,27.2339948,4,1,2011,Cold
820,68495,-79.16444894,27.2035038,4,2,2011,Cold
821,68495,-79.06628768,27.23058613,4,3,2011,Cold
822,68495,-79.01045849,27.29563643,4,4,2011,Cold
823,68495,-79.05256614,27.32411206,4,5,2011,Cold
824,68495,-78.99201371,27.34878201,4,6,2011,Cold
825,68495,-79.0311321,27.31310185,4,7,2011,Cold
826,68495,-79.02088832,27.25550099,4,8,2011,Cold
827,68495,-79.14156178,27.27359671,4,9,2011,Cold
828,68495,-79.17161237,27.27900652,4,10,2011,Cold
829,68495,-79.11525015,27.26274234,4,11,2011,Cold
830,68495,-79.00793046,27.23071922,4,12,2011,Cold
831,68495,-78.95451379,27.19199954,4,13,2011,Cold
832,68495,-79.02425671,27.1607455,4,14,2011,Cold
833,68495,-78.6554133,27.20184099,4,15,2011,Cold
834,68495,-78.98790861,27.20644342,4,16,2011,Cold
835,68495,-79.46991082,27.12977382,4,17,2011,Cold
836,68495,-79.94576874,26.87836087,4,18,2011,Cold
837,68495,-78.20814866,26.70439652,4,19,2011,Cold
838,68495,-78.49143081,26.29485732,4,20,2011,Cold
839,68495,-77.93484263,25.95065732,4,21,2011,Cold
840,68495,-77.60175239,25.59650939,4,22,2011,Cold
841,68495,-77.62105084,25.17618948,4,23,2011,Cold
842,68495,-77.60110588,24.69916305,4,24,2011,Cold
843,68495,-77.51212611,24.23744765,4,25,2011,Cold
844,68495,-77.35484285,23.84997897,4,26,2011,Cold
845,68495,-77.19232837,23.58448899,4,27,2011,Cold
846,68495,-77.19164066,23.39993358,4,28,2011,Cold
847,68495,-76.88288811,23.33222068,4,29,2011,Cold
848,68495,-76.78205191,23.30643914,4,30,2011,Cold
849,68495,-77.1248398,23.28929105,5,1,2011,Warm
850,68495,-77.11190805,23.32237398,5,2,2011,Warm
851,68495,-77.15581721,23.35098791,5,3,2011,Warm
852,68495,-77.26078043,23.3638009,5,4,2011,Warm
853,68495,-77.32273852,23.36300919,5,5,2011,Warm
854,68495,-77.34768627,23.35627681,5,6,2011,Warm
855,68495,-77.30208394,23.34533846,5,7,2011,Warm
856,68495,-77.22635042,23.33110201,5,8,2011,Warm
857,68495,-77.15001927,23.31386958,5,9,2011,Warm
858,68495,-77.10262402,23.29394324,5,10,2011,Warm
859,68495,-77.11369822,23.27162506,5,11,2011,Warm
860,68495,-77.21277544,23.24721719,5,12,2011,Warm
861,68495,-77.40358574,23.22150301,5,13,2011,Warm
862,68495,-77.54166351,23.21415263,5,14,2011,Warm
863,68495,-77.13645311,23.26819497,5,15,2011,Warm
864,68495,-75.79380907,23.41910271,5,16,2011,Warm
865,68495,-75.19825811,23.51345303,5,17,2011,Warm
866,68495,-76.24175665,23.4693724,5,18,2011,Warm
867,68495,-77.2278231,23.42545073,5,19,2011,Warm
868,68495,-77.1989603,23.45718663,5,20,2011,Warm
869,68495,-76.66794965,23.52632926,5,21,2011,Warm
870,68495,-76.06772375,23.60058874,5,22,2011,Warm
871,68495,-66.00470596,31.82643222,7,4,2011,Warm
872,68495,-66.31676912,32.04404221,7,5,2011,Warm
873,68495,-66.90992206,32.43803208,7,6,2011,Warm
874,68495,-67.72501897,32.94675076,7,7,2011,Warm
875,68495,-68.71179459,33.51531431,7,8,2011,Warm
876,68495,-69.81998367,34.08996366,7,9,2011,Warm
877,68495,-70.99932094,34.61831235,7,10,2011,Warm
878,68495,-72.19954115,35.04926861,7,11,2011,Warm
879,68495,-73.37037905,35.33261627,7,12,2011,Warm
880,68495,-74.46156937,35.41824663,7,13,2011,Warm
881,68495,-75.43042452,35.26974478,7,14,2011,Warm
882,68495,-76.15083821,35.0980527,7,15,2011,Warm
883,68495,-76.53767703,35.09415914,7,16,2011,Warm
884,68495,-77.10932135,34.42897698,7,18,2011,Warm
885,68495,-77.10704046,34.33339963,7,19,2011,Warm
886,68495,-76.98257691,34.34724322,7,20,2011,Warm
887,68495,-76.79306469,34.41205951,7,21,2011,Warm
888,68495,-76.59627388,34.4695985,7,22,2011,Warm
889,68495,-76.42579635,34.50172728,7,23,2011,Warm
890,68495,-76.27500441,34.54772447,7,24,2011,Warm
891,68495,-76.15698599,34.5734706,7,25,2011,Warm
